r,l,t
5.256193,1200,3383.622223
-7.463194,1200,3397.644851
-15.258624,1200,3411.573153
-7.891722,1200,3425.755543
-7.542622,1200,3439.786851
-24.032044,1200,3453.672799
-29.27797,1200,3467.603098
-36.614045,1200,3482.049334
7.374897,1200,3495.960028
-14.118027,1200,3509.758645
-6.306025,1200,3523.521155
-15.18918,1200,3537.402947
-14.52642,1200,3551.298363
-15.790416,1200,3565.291282
-28.119171,1200,3579.182146
-11.760226,1200,3593.124223
19.16112,1200,3607.237718
-9.442709,1200,3621.163307
11.09693,1200,3635.173918
-27.750042,1200,3649.132335
-25.041227,1200,3663.202925
14.498714,1200,3677.17699
-22.959569,1200,3691.350243
-21.812938,1200,3705.392647
22.319278,111,3706.699842
-23.051355,1200,3720.788736
-30.983939,1200,3735.009225
-11.384532,1200,3749.331033
-23.830647,1200,3763.348926
-24.617328,1200,3777.327614
-22.42739,1200,3791.452228
-26.404363,1200,3805.463192
-10.783665,1200,3819.3734
-14.449446,1200,3833.383563
-47.449033,325,3837.218751
-2.164673,1200,3851.208799
-5.823044,1200,3865.2763
-65.764041,105,3866.497885
-7.46852,1200,3880.642125
-4.233779,1200,3894.569409
-26.533988,270,3897.700267
-18.965144,1200,3911.670634
-30.955989,1200,3926.087648
-1.308259,1200,3939.97762
-65.286886,1200,3953.836954
-18.032758,1200,3967.747574
-18.553105,1200,3981.691308
-17.83713,1200,3995.586692
76.400867,1200,4009.683887
-21.673232,1200,4023.726247
-20.300421,1200,4037.69653
30.364801,86,4038.679196
-19.561469,1200,4052.604584
43.851146,246,4055.498675
1.923278,1200,4069.403905
-19.672455,1200,4083.267137
-45.402517,568,4089.748246
-17.46596,1200,4103.965763
-28.662216,1200,4118.088443
8.639754,1200,4132.288531
-21.967228,1200,4146.251664
-4.656914,1200,4160.268118
-21.599783,1200,4174.192978
-41.838053,1200,4188.26333
-13.171596,1200,4202.249546
-21.260086,1200,4216.403851
6.974308,1200,4230.704329
-11.432842,1200,4244.518206
-8.153452,1200,4258.961591
41.840413,188,4261.224198
-23.960273,1200,4275.409158
-18.578951,1200,4289.307829
-3.693085,1200,4303.231583
42.860276,230,4306.172618
-15.888644,1200,4320.337577
-16.335196,1200,4334.268292
-10.500677,1200,4348.314444
-30.852516,1200,4362.650809
-26.258109,1200,4376.726697
6.48085,105,4377.930336
-23.417523,1200,4391.913976
-10.147447,1200,4405.932407
-9.771071,1200,4419.884594
-8.055601,1200,4433.841549
-3.323883,1200,4447.585351
-60.263845,138,4449.183917
-20.201514,1200,4463.098792
-12.809313,1200,4477.077767
8.779262,1200,4491.042861
-28.2019,1200,4504.972681
-6.797603,1200,4518.830409
-5.621872,1200,4532.991772
-24.869713,1200,4546.951894
-21.940633,1200,4560.841058
-11.287739,1200,4574.740872
-2.275504,1200,4588.819964
28.312292,1200,4602.923774
-5.958696,1200,4617.01334
-18.93032,1200,4631.181055
-19.968047,1200,4645.166189
-7.138514,1200,4659.08735
-11.561552,1200,4673.127944
-13.602613,1200,4687.108668
-12.057879,1200,4701.149372
-19.298321,1200,4715.028855
-22.701747,1200,4729.12528
13.383354,153,4730.924784
-22.182898,1200,4744.917948
-27.145688,1200,4759.118591
-21.01732,1200,4772.942898
1.983458,1200,4786.818042
-23.74503,1200,4800.762824
-21.146869,1200,4814.692831
2.107587,1200,4828.732232
-28.08103,1200,4842.549766
4.821837,1200,4856.455178
-20.379572,1200,4870.567622
-2.647747,1200,4884.547746
-13.889887,1200,4898.510872
-17.539163,1200,4912.701482
0.840625,1200,4926.699195
-20.723888,1200,4940.776961
-18.317253,1200,4954.75145
-26.469363,1200,4968.752104
-26.894993,1200,4982.865039
-14.852692,1200,4996.938581
-12.810179,1200,5011.030583
-74.779407,1200,5025.31755
41.648641,1200,5039.272259
-14.324292,1200,5053.277236
-27.603979,1200,5067.346937
-4.152644,1200,5081.3191
-19.343936,1200,5095.315585
-25.554312,1200,5109.373095
6.088214,1200,5123.16728
-10.902423,1200,5137.17181
-14.074693,1200,5151.121005
-17.538961,1200,5164.988548
-18.779662,1200,5178.949983
-15.361879,1200,5192.794575
-23.477457,1200,5206.616278
-42.763005,1200,5220.390074
-3.831107,1200,5234.267885
-16.245216,1200,5248.073802
11.73797,1200,5261.940029
1.228101,1200,5275.80074
-38.351733,405,5280.53471
-25.805367,1200,5294.525484
-15.861527,1200,5308.598125
-30.758394,1200,5322.639016
-19.842738,1200,5336.644241
-17.394816,1200,5350.780385
-6.358051,1200,5364.686051
-7.809989,1200,5378.601391
-18.602709,1200,5392.445532
-10.506024,1200,5406.352615
-13.445731,1200,5420.394298
-3.640582,1200,5434.279215
-16.176171,1200,5448.148199
-4.127199,1200,5461.859221
-13.237142,1200,5475.861627
-10.98595,1200,5489.742462
-6.593101,1200,5503.608237
-9.709934,1200,5517.42645
-10.044197,1200,5531.314302
-12.433308,1200,5545.492035
-66.03768,1200,5560.050997
-20.058067,1200,5574.277347
-17.068328,1200,5588.221183
-9.78244,1200,5602.418833
2.426029,1200,5616.269513
-16.934063,1200,5630.164304
-17.542766,1200,5644.122411
-10.567208,1200,5657.968519
-15.044339,1200,5671.885604
-13.582394,1200,5685.873793
-10.813619,1200,5699.955856
-21.927986,1200,5714.036492
-21.5761,1200,5727.894555
13.925797,1200,5741.717214
-6.836188,1200,5755.597533
-14.531898,1200,5769.575418
-13.043644,1200,5783.527918
1.345971,1200,5797.456527
1.313373,1200,5811.432596
6.008583,1200,5825.391981
