r,l,t
75.016265,124,2452.325204
1.944601,746,2461.057672
-14.348132,1200,2475.172726
137.005862,670,2483.026987
7.365752,1200,2497.273268
-14.659656,1200,2511.392601
13.723921,1200,2525.508036
-7.640121,1200,2539.752674
17.350691,1200,2554.088192
65.91386,1200,2568.21819
33.743561,1200,2582.247574
53.849403,1200,2596.346988
72.433657,1200,2610.422412
-8.992376,121,2611.84936
7.865365,1200,2626.359811
5.324733,1200,2640.387363
34.272245,1200,2654.612653
19.405992,1200,2668.636168
24.212056,1200,2682.648089
20.505808,1200,2696.663943
-0.10145,1200,2711.070701
44.570641,1200,2725.354805
27.758159,1200,2739.268739
101.08645,1200,2753.217639
8.455777,1200,2767.37755
-19.631923,1200,2781.401027
1.631779,1200,2795.608137
-19.077524,1200,2809.69329
2.342515,1200,2823.769321
-19.740502,170,2825.792789
1.422583,1200,2839.725532
60.664973,574,2846.493386
89.518783,1200,2860.559896
34.859481,1200,2874.609135
-0.882533,1200,2888.643943
1.029502,1200,2902.737133
81.006577,1200,2916.702598
55.861211,1200,2930.609986
33.12397,1200,2944.656367
-3.614905,1200,2958.682544
41.483068,76,2959.576901
88.369862,193,2961.843295
95.89673,1103,2974.846622
-4.140753,1200,2988.886509
-0.478127,1200,3003.225854
114.977301,1200,3017.241061
89.254069,471,3022.724283
-24.072558,1200,3036.881246
8.7628,1200,3050.909708
23.091441,1200,3064.822797
12.183355,1200,3078.722661
-10.645279,1200,3092.82636
6.138485,1200,3106.927076
9.782705,1200,3121.059815
19.401603,1200,3135.121969
-21.46337,1200,3149.143837
2.810699,1200,3163.19909
-33.850051,1200,3177.284356
77.612635,697,3185.468105
7.572215,1200,3199.678784
-7.31388,1200,3213.713434
-21.023769,1200,3227.860777
20.82766,1200,3242.046655
10.231576,1200,3256.192625
39.010217,1200,3270.303437
49.149158,1200,3284.44239
51.304924,286,3287.77346
-19.627954,1200,3302.325418
0.568484,1200,3316.708456
-19.733048,206,3319.162625
45.351012,1200,3333.360078
83.267235,1200,3347.444305
-44.710519,930,3358.367544
-8.887072,1200,3372.520482
84.556756,1200,3386.537215
58.122754,1200,3400.626059
-10.186035,1200,3414.581509
13.200444,1200,3428.674204
101.741354,1200,3442.675323
-3.647322,1200,3456.678724
20.665871,1200,3470.846088
31.957854,1200,3485.028709
-46.758349,1200,3499.27898
62.197961,1200,3513.33721
88.922677,1011,3525.125936
-18.134403,1200,3539.162134
1.608759,1200,3553.04458
-0.613674,1200,3567.266214
-51.413722,1200,3581.925865
-7.544256,163,3583.898858
-22.857043,1200,3598.408368
-10.753455,1200,3612.765788
8.822408,1200,3627.518622
6.918156,1200,3641.648553
-13.125664,1200,3655.768481
34.338013,1200,3670.369611
97.879878,1200,3684.400416
3.502394,1200,3698.547692
12.878372,1200,3712.678937
102.927543,222,3715.289116
22.366901,1200,3729.322353
-12.235057,1200,3743.286521
-16.024292,1200,3757.44366
5.489416,1200,3771.593323
-15.17389,678,3779.519985
-34.376501,1200,3793.657466
-20.394804,1200,3807.700665
-15.48936,1200,3821.856895
-22.027319,1200,3836.064445
-20.661302,664,3843.846375
-14.228933,1200,3857.972452
-13.876262,1200,3872.124317
64.524844,1200,3886.239676
-2.751328,1200,3900.518015
58.68645,1200,3914.61999
-13.591461,1200,3928.769076
-15.73145,507,3934.747845
10.234902,1200,3948.879909
14.023546,1200,3963.011696
96.255876,761,3971.967541
-15.701008,1200,3986.09617
88.80162,1200,4000.191421
9.589314,1200,4014.214313
-4.121219,1200,4028.358555
-2.742356,1200,4042.268035
-8.049402,1200,4056.287371
-17.546475,1200,4070.568249
31.438095,512,4076.503266
-28.007639,1200,4090.553695
-0.751497,1200,4104.53975
24.828422,1200,4118.676909
10.620273,1200,4132.768308
37.765163,1200,4147.116106
-17.041987,1200,4161.162008
-5.961637,1200,4175.378168
-16.072727,1200,4189.611133
9.208423,1200,4203.843456
-53.85581,1200,4218.463001
-5.19216,1200,4232.63665
36.679792,1200,4246.877883
-15.727062,1200,4260.947832
-11.345038,1200,4275.420767
-4.363613,1200,4289.38915
-11.139109,1200,4303.271801
79.361644,1200,4317.309543
-18.503009,1200,4331.38442
-0.812512,1200,4345.604204
29.180635,335,4349.743746
-5.419902,1200,4363.848313
-24.260163,1200,4377.934848
-14.1328,1200,4391.915143
-10.743818,612,4399.016114
-2.232281,1200,4412.964068
96.651287,1035,4425.034763
-25.725174,1200,4438.971829
-13.200982,1200,4452.944825
-8.377767,1200,4466.90201
-30.858174,495,4472.715074
11.189317,1200,4486.894946
13.36736,1200,4500.982219
70.779434,1200,4514.948156
-22.568756,1200,4529.03373
-5.030775,1200,4543.149353
-33.259671,883,4553.515457
101.193556,1200,4567.819997
-24.343438,1200,4581.793469
-1.901514,1200,4595.856165
-46.718328,598,4602.821878
21.856128,156,4604.642643
-0.584117,1200,4618.695946
-6.068691,1200,4632.769772
5.613906,1200,4646.893899
57.376433,532,4653.28418
-10.978219,1200,4667.312133
123.201781,642,4674.84359
26.110963,1200,4688.8971
0.9549,1200,4702.920313
-4.547656,1200,4716.921817
-4.09011,1200,4731.091624
18.642431,1200,4745.194913
-7.140899,1200,4759.17705
4.462462,1200,4773.162005
15.340496,1200,4787.271523
-12.985082,1200,4801.397
-8.409698,1200,4815.317172
68.894598,1200,4829.464248
8.88785,1200,4843.608161
-28.775754,1200,4857.680156
97.434934,1155,4871.121208
61.748234,1200,4885.161478
36.497179,1200,4899.127983
4.66387,1200,4913.189337
-11.999888,141,4914.846696
-24.381145,430,4919.889986
48.992531,1200,4933.842696
6.636963,1200,4947.919606
-1.686171,221,4950.527666
-15.561413,840,4960.542117
-4.561956,1024,4972.519739
26.520922,1200,4986.744668
55.568119,108,4988.048232
-28.781606,1200,5002.264837
38.876443,1200,5016.31488
10.663292,1200,5030.326591
-0.453784,1200,5044.383652
38.353565,1200,5058.553194
100.024251,1200,5072.49179
40.813658,1200,5086.475672
-4.635595,1200,5100.535748
24.02985,1200,5114.522757
4.004796,1200,5128.513602
-5.244472,1200,5142.919368
-0.223608,1200,5156.926457
1.568559,1200,5170.956655
-12.413718,164,5172.866933
-11.694271,1200,5187.590216
-34.160365,703,5195.764972
2.049855,1200,5209.855015
0.541296,1200,5223.839819
-5.259416,1200,5237.777724
21.77485,1200,5251.702154
73.775649,1200,5265.744975
45.328013,786,5274.971424
3.83142,1200,5289.199028
35.128182,1200,5303.361992
-13.601203,330,5307.3027
91.349043,1200,5321.497425
15.497289,980,5332.916723
5.999261,572,5339.597023
-6.390465,1200,5353.512891
3.063096,1200,5367.546703
-8.87798,1200,5381.912232
59.262454,1200,5395.881622
67.338554,1200,5409.811556
14.458693,1200,5423.882285
-5.580906,1200,5437.99446
-61.64938,1108,5451.064131
50.098599,1200,5465.037562
-28.770807,1200,5478.998817
38.677886,1200,5493.117119
-4.555897,1200,5507.156825
77.988804,1200,5521.305222
1.218905,1200,5535.285142
3.58541,1200,5549.440832
54.839166,1200,5563.458873
69.00695,1200,5577.594479
10.267686,1200,5591.506064
-1.034256,1200,5605.509732
48.776189,134,5607.100609
-6.251154,1200,5621.194668
28.754167,1200,5635.397734
14.588228,1200,5649.524657
-16.183429,1200,5663.734143
-11.027502,1200,5677.929194
79.089148,200,5680.287821
63.843649,1200,5694.997177
-5.278865,1200,5709.035888
-16.62342,1200,5723.056156
-14.55618,514,5729.031044
62.216762,1200,5743.019227
-0.193708,1200,5757.047866
29.843267,1200,5771.242386
43.270671,1200,5785.300333
137.734971,492,5791.120092
37.123267,1200,5805.259193
52.326706,1200,5819.371391
-5.342114,1200,5833.400358
56.451444,1200,5847.768347
117.354807,667,5855.674608
-40.919913,205,5858.037851
22.023715,1200,5872.067237
