r,l,t
-57.039582,1200,355.337825
-25.885863,621,357.304489
-15.920791,1200,358.719809
18.389708,1200,361.358884
-7.938162,1200,362.819906
-11.688544,1200,365.522959
-0.138564,1200,368.137383
-8.299277,1200,369.507494
-8.996965,1200,372.110667
-12.890726,1200,373.570288
-2.401339,1200,376.193446
-27.464379,1200,377.747849
4.724584,1200,380.411207
1.630697,1200,383.094041
-11.08789,1200,384.594253
45.144236,1200,387.294911
0.171137,1200,388.702422
4.092592,1200,391.365413
-9.710562,1200,393.978403
-11.558193,712,394.826088
-6.531022,1200,396.236943
-11.334556,1200,398.85138
-10.084826,1200,401.539132
-11.623184,1200,402.973712
-1.460128,1200,405.567823
6.581665,1200,407.001508
-24.251542,1200,409.67813
-3.415582,1200,412.383754
-29.072511,1200,413.814676
2.179392,1200,416.519969
-15.06515,1200,417.914859
-9.754166,1200,420.548634
-17.322733,1200,423.136335
-13.758935,1200,424.56413
-12.014994,1200,427.210561
-11.526253,1200,428.674604
-16.552812,1200,431.366472
59.020485,1200,432.831786
-19.746519,1200,435.54448
-10.247563,1200,438.202916
40.40633,1200,439.755766
16.278783,1200,442.375307
-10.223564,1200,443.830198
-28.047504,1200,446.46406
-70.495165,1200,449.14633
-9.445283,1200,450.630291
-27.156959,1200,453.22963
57.30974,405,453.706204
-3.521479,1200,456.309945
62.832733,1200,457.744881
-16.808896,1200,460.412702
-17.881407,1200,461.927878
-21.639731,1200,464.517776
-28.452225,1200,465.926506
-3.863538,1200,468.508451
-6.420155,1200,471.188704
-15.714876,1200,472.575322
-5.685628,1200,475.345338
7.840523,1200,476.837146
-17.953954,1200,479.544399
59.501547,883,480.633277
-17.102425,1200,483.290387
-1.707994,1200,485.996935
-2.283781,1200,487.547757
-14.745944,1200,490.389864
-0.863395,1200,491.866924
-24.024724,1200,494.572315
-5.176107,1200,495.985488
-0.993549,1200,498.652463
-21.719597,1200,501.448246
-16.139425,1200,502.93442
-10.500185,1200,505.593535
-15.100069,1200,507.119864
-34.248642,1200,509.891089
-32.723749,1200,512.665018
-14.325051,1200,514.146225
-22.02568,1200,516.917962
-4.467072,1200,518.37392
-21.00185,1200,521.591921
-19.403178,1200,524.351846
-6.310528,1200,525.821984
-17.741276,1200,528.488195
-15.967466,1200,529.898898
-30.401183,1200,532.596792
-15.021754,1200,534.018581
-32.7432,1200,536.738777
-12.736347,1200,539.395901
-3.150125,1200,540.858519
-16.3787,1200,543.537567
-17.987544,1200,544.960745
-34.028891,1200,547.736804
-27.839641,1200,550.542956
-22.020382,1200,552.000921
-19.747448,1200,554.78203
-21.075144,1200,556.234686
-7.70615,1200,558.956707
-26.4441,1200,560.467005
-24.821854,1200,563.174221
-30.979672,1200,565.928637
-28.582942,1200,567.435869
-28.549058,1200,570.121054
-30.221205,1200,571.542927
-13.825586,1200,574.269509
-13.59671,1200,577.060561
-9.365407,1200,578.516823
5.76109,1200,581.158516
-34.894107,1200,582.667121
-17.667768,1200,585.400967
-32.118933,1200,588.219745
13.376,1200,589.7
-15.3287,1200,592.459864
-33.698207,1200,593.912177
-22.929796,1200,596.667379
25.919738,1200,598.116383
-6.293519,1200,601.020821
-8.481186,1200,603.673847
6.84067,1200,605.074448
-16.516595,1200,607.741561
-2.483532,1200,609.214836
-5.961403,1200,611.893867
-4.286197,1200,614.659587
24.117145,1200,616.059866
-45.844589,1200,619.000844
-7.75123,1200,620.414209
-11.223796,1200,623.165828
26.067822,1200,624.63937
-31.785705,1200,627.309173
-14.808534,1200,629.905984
-21.694445,1200,631.336104
-13.765049,1200,634.016218
-32.710522,1200,635.466564
-10.124248,1200,638.190728
-16.238816,1200,640.869034
-21.157072,1200,642.318378
-17.659089,1200,645.027007
6.641195,1200,646.527921
-23.945042,1200,649.381169
-25.673387,1200,652.103167
-22.161393,1200,653.568866
-32.26315,1080,656.025875
-22.740099,1200,658.02006
-18.967614,1200,661.078034
5.013885,1200,662.608359
-19.193719,1200,665.423199
-20.970264,1200,668.049049
-23.05642,1200,669.525938
-23.896202,1200,672.160291
-17.57461,1200,673.641817
-0.044162,1200,676.39502
-31.506733,1200,677.763062
-6.124808,1200,680.391283
-20.519459,1200,682.9834
6.905748,1200,684.338049
-26.146006,1200,687.12186
-28.733871,1200,688.551216
-26.003547,1200,691.176268
-38.986944,1067,693.633991
-18.589344,1200,695.054843
-22.536159,1200,697.642915
-9.347105,1200,699.055365
-7.009553,1200,701.707174
-21.365398,1200,703.130404
-20.599116,1200,705.77704
7.725847,1200,708.38375
1.821682,1200,709.842799
-19.08804,1200,712.579949
13.615472,1200,714.024767
-10.150425,1200,716.60138
-30.636913,1200,719.182981
-17.339651,1200,720.601874
-28.290813,1200,723.28864
-5.685713,1200,725.127193
-21.679813,1200,727.830463
-25.722626,1200,729.244944
-23.859251,1200,731.857211
-15.46846,1200,734.524262
-93.511059,752,735.431604
-49.741012,1200,738.118527
-9.190391,1200,739.676671
-17.257496,1200,742.450323
-28.545564,1200,743.939505
-31.264677,1200,746.821738
-35.279623,1200,749.606001
-20.290643,1200,751.090062
-19.367721,1200,753.765633
-22.790728,1200,755.284605
-21.356058,1200,758.204539
-9.170639,1200,759.715234
-21.045098,1200,762.511091
-22.434145,1200,765.310911
1.17446,1200,766.838661
-23.617819,1200,769.507846
-27.162408,1200,771.018905
-32.422275,1200,773.820786
-26.476266,1200,776.550423
-23.71462,1200,778.137664
-11.565142,1200,781.018857
-15.896031,1200,782.531637
-29.896798,1200,785.231237
-21.0505,1200,786.73575
-9.655242,1200,789.410683
-28.577804,1200,792.020939
-27.775318,1200,793.481067
-27.812248,1200,796.142975
-31.605843,1200,797.65062
-13.799431,1200,800.360234
-19.440818,1200,803.018287
33.382317,1200,804.459188
-22.133968,1200,807.020296
31.890192,71,807.105467
-30.955971,1200,808.579993
-6.272416,1200,811.22132
-22.508663,1200,813.902036
-21.204719,1200,815.343179
-36.817891,1200,817.977108
-39.322407,432,818.483194
-28.868941,1200,821.125771
-18.313009,1200,822.572962
-19.400297,1200,825.200651
-37.16687,1200,826.70239
-33.845466,1200,829.413767
-22.668703,1200,830.913015
-29.274318,1200,833.555028
-13.197605,1200,836.219445
-9.370794,1200,837.665744
-28.369913,1200,840.244566
-30.777428,1200,841.679449
-13.16646,1200,844.314021
-72.705175,112,844.443765
-23.389942,1200,847.084418
-19.068905,1200,848.634791
-10.606678,1200,851.257844
-40.955323,1200,852.754303
-17.906224,1200,855.352096
-26.730467,1200,857.952037
-31.916329,1200,859.314199
-16.117377,1200,861.890775
-26.377175,1200,863.461104
-20.521772,1200,866.105472
-26.391499,1200,867.617136
-20.939267,1200,870.311221
-6.282989,1200,872.974401
-18.687469,1200,874.414098
-9.030595,1200,877.070105
-2.0732,1200,878.588318
1.261935,1200,881.155106
-27.322367,1200,883.779396
-23.808395,1200,885.191512
-35.757617,1200,887.843154
-31.436408,1200,889.225306
-24.809261,1200,891.768179
-23.280048,1200,893.292096
-22.514049,1200,895.910181
-24.816604,1200,898.580181
-16.093536,1200,900.028637
-21.455209,1200,902.684943
4.147714,1200,904.127568
