r,l,t
2.46285,1200,519.887164
-18.249053,1200,522.59113
-15.506274,1200,524.034584
-55.15762,1200,526.684721
-28.364783,1200,528.132313
17.128077,1200,530.78218
-21.495111,1200,533.405165
-27.240823,1200,534.808193
-24.124454,1200,537.412299
-53.803879,1200,538.825656
-17.402734,1200,541.488569
-36.448342,1200,544.102333
-73.014487,422,544.593269
-22.165466,1200,546.033968
-31.740346,1200,548.648765
-56.673569,1200,551.266285
-25.543213,1200,552.775581
-42.021226,1200,555.366157
-32.253027,1200,556.794991
-17.951786,1200,559.468146
-29.27279,1200,561.142183
-20.340228,1200,563.799556
-32.882117,1200,566.469168
-21.341105,1200,568.00889
-37.119858,1200,570.769479
-27.864206,1200,572.174137
-34.788125,1200,574.868325
-44.4176,1200,577.530578
-29.15603,1200,578.959337
-19.082085,1200,581.556641
-10.744276,1200,583.026431
-26.743544,1200,585.656094
-10.952944,1200,588.347064
-34.740325,1200,589.822573
-34.972327,1200,592.493499
-27.291957,1200,593.951688
-28.975244,1200,596.644956
-27.304282,1200,598.085508
-15.163464,1200,600.757664
-16.23882,1200,603.418364
17.128696,1200,604.847982
36.984525,1200,607.617445
-28.092991,1200,609.068296
-22.91402,1200,611.665433
-30.60393,1200,614.38637
-34.536569,1200,615.854825
18.418982,1200,618.533814
-29.75005,1200,620.050557
-18.772152,1200,622.758519
7.336593,1200,624.293088
-26.126675,1200,627.025223
-16.628283,1200,629.694389
21.342227,1200,631.237168
-24.169815,1200,633.873101
-23.55861,1200,635.322864
-27.315872,1200,637.935409
-3.081938,1200,640.502758
-1.16686,1200,641.925861
-14.348304,1200,644.582444
-20.588043,1200,646.00369
48.813775,1200,648.636956
-25.735956,1200,650.058398
-25.326354,1200,652.74739
-21.375119,1200,655.484337
-22.337406,1200,656.990058
50.039986,1200,659.678702
-2.555145,1200,661.133504
-30.876825,1200,663.829787
-22.368132,1200,666.492827
-7.965841,1200,668.027692
-15.733782,1200,670.606795
-7.989213,1200,672.096943
-42.234115,1200,674.778411
-11.618053,1200,677.487817
-20.805105,1200,678.918605
-14.698381,1200,681.576248
-15.432077,1200,683.124179
-8.545943,1200,685.822733
17.423725,1200,687.256867
-17.090022,1200,689.968701
11.891692,1200,692.694091
-3.518141,1200,694.218058
1.742911,1200,696.877154
-21.860669,1200,698.336769
-13.077232,1200,701.037571
33.242901,1200,703.74401
-33.541049,1200,705.289332
-27.431817,1200,708.01829
-14.168348,1200,709.517717
-42.339334,1200,712.295026
-23.287803,1200,713.851272
30.069842,1200,716.64528
-25.722971,1200,719.426013
-27.86735,1200,720.868252
-21.438942,1200,723.513738
-34.168211,1200,725.001663
-20.919015,1200,727.711159
-21.819295,1200,730.384534
65.265553,1200,731.960794
-24.68728,1200,734.68121
-23.530473,1200,736.197863
-9.400565,1200,738.809136
-12.609663,1200,741.54131
-20.947015,1200,743.017408
-17.678922,1200,745.828029
-35.055442,1200,747.285828
-40.231483,1200,749.985186
-49.051269,1200,751.45279
-18.937346,1200,754.1151
-26.741288,1200,756.960162
-28.781233,1200,758.412675
-17.786835,1200,761.198035
-27.386182,1200,762.745545
-28.343263,1200,765.460903
-21.309155,1200,768.171144
-31.817513,1200,769.665582
-34.720373,1200,772.361326
-21.245848,1200,773.841545
-11.375815,1200,776.489192
-24.766426,1200,777.978573
43.242585,1200,780.726524
-29.248744,1200,783.474947
-31.927472,1200,785.244451
-38.130831,1200,787.989283
-20.87177,1200,789.440667
-18.576996,1200,792.123438
-31.068364,1200,794.879632
-43.342488,1200,796.339341
-75.717443,1200,799.090379
-26.610382,1200,800.635103
-17.768322,1200,803.323603
-21.543415,1200,806.087238
-38.150018,1200,807.554441
-32.204011,1200,810.274813
-21.461933,1200,811.699501
-17.680958,1200,814.466286
-33.825293,1200,815.941326
-6.256358,1200,818.718897
-42.627107,1200,821.484147
-7.132376,1200,822.918359
-36.366456,1200,825.597731
-51.927736,1200,827.07692
-34.991282,1200,829.813745
-26.238916,1200,833.47654
-33.085652,1200,834.996406
-10.93804,1200,837.673964
-31.274318,1200,839.178651
-36.609616,1200,841.940871
-30.276288,1200,843.456076
-25.002223,1200,846.105625
-21.901643,1200,848.752201
-8.485291,1200,850.278011
-30.015892,1200,853.100835
-27.055292,1200,854.631861
-25.849718,1200,857.406271
52.69049,183,857.615446
-27.099294,1200,860.319407
-25.911072,1200,861.790998
44.349636,205,862.026373
-4.913315,1200,864.727906
-17.407749,1200,867.716409
-34.137015,1200,869.250609
-27.481935,1200,871.9047
-27.117009,1200,873.413598
-37.721988,1200,876.15632
-38.928113,1200,877.646385
-20.774443,1200,880.443456
-35.424698,1200,883.281656
-29.147602,1200,884.762208
-9.64252,1200,887.441041
-24.449608,1200,888.894126
-32.624614,1200,891.619247
0.395309,1200,894.342432
-29.016222,1200,895.812825
-26.067498,1200,898.536921
-22.566024,1200,900.044077
-5.885126,1200,902.769135
-16.757159,1200,904.23761
-35.701497,1200,907.092256
-2.607528,1200,909.871034
-0.920593,1200,911.34222
-60.252568,1200,914.036873
-23.560897,1200,915.513569
