r,l,t
-25.822985,1200,2678.873414
-25.808593,1200,2689.325807
-34.716547,1200,2698.100205
-31.824905,1200,2706.816451
-70.819999,1200,2715.446186
-20.65061,1200,2724.051676
-32.326,1200,2732.688304
-28.059057,1200,2741.171294
-24.401948,1200,2749.88063
8.251651,1200,2758.718542
-12.093587,1200,2767.270885
-25.144982,1200,2775.917368
-22.116812,1200,2784.334426
-12.892504,1200,2793.430628
-42.246755,1200,2802.130937
-23.431124,1200,2811.001766
-30.892399,1200,2819.565828
-26.475275,1200,2827.974232
-29.138333,1200,2836.634727
-37.571816,1200,2845.374383
-38.442364,1200,2854.106859
-28.205228,1200,2862.839183
-22.588033,1200,2871.694123
-34.185838,1200,2880.529825
-57.196073,1200,2889.227352
-14.112936,1200,2898.071982
-7.947836,1200,2906.630796
-43.217069,1200,2915.453239
-24.791562,1200,2924.141649
-11.997187,332,2926.495908
-68.647948,296,2928.665734
-14.062826,1200,2937.259102
-13.954205,1200,2945.991145
-20.416566,1200,2954.720998
-27.034673,1200,2964.694378
-35.312895,1200,2973.108576
-3.989657,1200,2981.608514
-14.063925,1200,2990.287912
-24.712911,1200,3000.168051
-11.788648,1200,3008.643069
-16.548816,1200,3017.052392
-46.120559,1200,3025.828967
-21.091034,1200,3034.481305
-18.787581,1200,3043.191442
-21.885875,1200,3051.853128
-24.607283,1200,3060.279728
-18.636329,1200,3068.822069
-31.765737,1200,3077.466282
-30.956508,1200,3086.106277
-8.863365,1200,3094.74745
-30.657253,1200,3103.258544
-26.07444,1200,3111.688035
-24.224353,1200,3120.195799
-12.96119,1200,3128.711886
-24.3698,1200,3137.419273
-22.122296,1200,3145.908752
-29.146729,1200,3154.458993
-14.337174,1200,3163.016164
1.741959,1200,3171.791529
-12.834988,1200,3180.299729
-18.820305,1200,3188.737038
-24.656351,1200,3197.265013
-51.885504,1200,3205.670983
-17.435359,1200,3214.150515
-32.313167,1200,3222.713958
-30.07011,1200,3231.274963
-42.296606,1200,3239.82779
-0.044636,1200,3248.42033
-35.559789,1200,3256.890841
-30.652672,1200,3265.452896
-33.508477,1200,3273.949519
-18.355097,1200,3282.677896
-18.467058,1200,3291.065109
-27.385277,1200,3299.503044
11.764246,1200,3307.907369
-27.822679,1200,3316.279427
-30.885229,1200,3324.777033
-33.023262,1200,3333.41124
-24.873543,1200,3341.910782
-23.198465,1200,3350.423327
-22.791859,1200,3359.067529
-29.203294,1200,3367.523081
-15.750851,1200,3375.911812
-22.64204,1200,3384.429653
-22.116812,1200,3392.848222
-18.013975,1200,3401.188618
-22.735153,1200,3409.61993
16.448077,1200,3418.040494
-22.738979,1200,3426.535226
-17.455615,1200,3434.921658
-42.141502,1200,3443.348498
-29.736434,1200,3451.768167
-18.471375,1200,3460.244328
-32.724662,1200,3469.023042
-25.371316,1200,3477.543367
-33.34533,1200,3485.92026
-24.645205,1200,3494.350389
-10.734289,1200,3502.754616
-21.717902,1200,3511.185775
-32.077196,1200,3519.72781
-31.690449,1200,3528.247968
-42.531444,1200,3536.617431
24.179201,1200,3545.06492
-11.715819,1200,3553.48484
15.698732,200,3554.880318
-22.116812,1200,3563.29284
-24.506653,1200,3571.819063
-21.358313,1200,3580.441936
