r,l,t
-14.997727,1200,3640.06648
-12.537832,1200,3654.514129
-82.059829,1200,3668.723593
-19.119997,1200,3682.959416
-16.368518,1200,3697.051992
-15.425651,1200,3711.057121
-17.346592,1200,3724.971829
-9.818389,1200,3738.787049
-19.738116,1200,3752.565796
-22.052296,1200,3766.340617
-14.007592,1200,3780.852
-14.531827,1200,3794.847202
-15.442648,1200,3809.06569
-22.690567,1200,3823.051864
-52.858602,1200,3837.009701
-37.035209,1200,3851.130347
-15.118401,1200,3865.026195
14.366121,1200,3879.761224
-12.581957,1200,3893.675932
-18.434227,1200,3908.481601
-16.618146,1200,3922.261087
-14.809631,1200,3936.121774
-12.304571,1200,3950.170129
-17.643557,1200,3963.914802
-13.763655,1200,3977.685918
-17.202322,1200,3991.612731
34.324977,1200,4005.364544
-18.653003,1200,4019.336574
-11.329952,1200,4033.287876
-19.671417,1200,4047.249319
-17.44314,1200,4061.501289
-15.656923,1200,4075.52032
-13.046495,1200,4089.57235
-9.540083,1200,4103.296334
-7.87304,1200,4117.141199
-13.013817,1200,4130.919492
-13.886911,1200,4144.8541
-13.041046,1200,4159.280945
-11.096729,1200,4173.225595
8.220186,1200,4187.376424
-13.431007,1200,4201.609521
-18.748443,1200,4215.442427
-14.925024,1200,4229.199636
-22.428616,1200,4243.174868
-24.042978,1200,4257.073983
-10.125732,1200,4270.968758
-13.982971,1200,4285.147197
-18.454709,1200,4299.02198
-8.73254,1200,4312.91086
16.669972,1200,4327.463599
68.488239,199,4329.791183
-32.786007,1200,4343.687098
-28.043494,1200,4357.525753
-13.738455,1200,4371.429684
-16.122799,1200,4385.37448
-11.153367,1200,4400.509653
-18.714562,1200,4414.505925
-14.553674,1200,4428.42682
-18.701865,1200,4442.189661
-17.615974,1200,4456.192373
-60.664903,1200,4470.467817
-21.223807,1200,4484.375007
-21.80086,1200,4498.257542
-14.960135,1200,4512.208165
-24.56082,1200,4526.212881
-12.982324,1200,4540.150585
-16.42626,1200,4554.39951
-17.202037,1200,4568.418558
-27.419153,1200,4582.342223
50.27017,774,4591.713349
1.158412,1200,4605.69942
-17.623947,1200,4619.899249
-16.596847,1200,4633.971227
16.545048,1200,4647.950377
-8.734739,1200,4662.154083
-3.463226,1200,4676.274185
-17.094077,1200,4691.267526
-28.529051,1200,4705.338886
-11.031808,1200,4719.49713
-11.557891,1200,4733.670855
-14.6865,1200,4747.606414
-7.19493,1200,4761.628882
-7.446397,1200,4775.602788
-7.270104,1200,4789.68423
6.29514,1200,4803.666683
-15.338022,1200,4817.640768
-2.344092,1200,4831.576369
-27.598324,131,4833.115435
-10.618211,1200,4847.193665
-7.408997,1200,4861.174654
27.833336,1200,4875.157116
13.642466,1200,4889.31086
-3.766357,1200,4903.386332
-28.165002,1200,4917.657187
-8.334898,1200,4931.785329
-2.048718,1200,4945.856545
-9.161279,1200,4960.027363
4.159972,1200,4974.183502
-0.899731,1200,4988.174485
51.287917,1200,5002.168725
-28.986049,1200,5016.114114
