r,l,t
-30.404666,1200,1278.345761
-36.30281,1200,1287.293866
-18.731633,1200,1295.917318
-24.886285,1200,1304.461908
-27.385368,1200,1313.100331
-31.343339,1200,1321.736557
-27.462796,1200,1330.438499
-42.352075,116,1331.287951
-23.002701,1200,1340.030096
-36.764785,1200,1348.727918
23.550713,1200,1357.445674
-21.338841,1200,1366.126867
-36.961118,1200,1374.855859
-25.989349,1200,1383.525007
-23.885654,1200,1392.257642
-50.444912,1200,1400.954434
-16.557658,1200,1409.682988
-42.324798,1200,1418.414296
-30.83816,1200,1427.09202
-27.253467,1200,1435.806458
-31.249729,1200,1444.411759
-22.915113,1200,1453.08226
-20.955411,1200,1461.706684
-37.553066,1200,1470.722986
-24.125732,1200,1479.354713
-32.926186,1200,1487.971851
-22.438718,1200,1496.573905
-35.291099,1200,1505.195408
-22.740671,1200,1513.772581
-22.754309,1200,1522.350355
-29.762285,1200,1531.075349
-36.282658,1200,1539.704635
-35.850908,1200,1548.556867
-43.186368,1200,1557.202941
-19.363162,1200,1566.063298
61.016518,1200,1574.672183
-23.57605,1200,1583.162834
-39.946627,1200,1591.963179
-4.244348,1200,1600.52386
-32.642812,1200,1609.360868
-31.0319,1200,1617.991554
-24.820536,1200,1628.206506
-21.37134,1200,1636.764497
-15.882636,1200,1645.425972
-24.789801,1200,1654.074766
-36.691817,1200,1662.684136
-41.180182,1200,1671.373099
-29.542591,1200,1679.961655
-25.968861,1200,1688.603956
-28.83448,1200,1697.200451
-17.945065,1200,1705.750427
-25.078959,1200,1714.389513
-33.669763,1200,1722.966979
-29.949549,1200,1731.592387
-38.091881,1200,1740.304315
-25.033813,1200,1749.057658
-31.638043,1200,1757.79875
-24.665043,1200,1766.276479
-31.499834,1200,1774.856414
-30.301423,1200,1783.435709
-25.712434,1200,1792.070647
-23.342724,1200,1800.687533
-24.024785,1200,1809.250111
-30.466542,1200,1817.890424
-9.347729,1200,1826.598995
-33.583553,1200,1835.228343
-24.27254,1200,1843.749783
-31.183793,1200,1852.310028
-25.634696,1200,1860.897112
-26.670188,1200,1869.46346
-20.56981,1200,1878.130972
-28.558115,1200,1886.827339
-23.80818,1200,1895.475952
4.266501,1200,1904.215702
-25.440938,1200,1912.879736
-31.333746,1200,1921.547795
-23.015728,1200,1930.319138
-22.08523,1200,1938.935327
-34.299759,1200,1947.487431
-26.358171,1200,1956.115438
-22.084009,1200,1964.805906
-43.655857,1200,1973.381524
-6.267669,1200,1981.923081
-26.233268,1200,1990.439965
-34.054179,1200,1999.05178
-23.283375,1200,2007.744238
-37.350146,1200,2016.466703
-12.335674,1200,2025.039113
-31.912943,1200,2033.638872
-22.917724,1200,2042.418869
-19.633031,1200,2051.126653
-28.522146,1200,2059.814102
-24.128577,1200,2068.495811
-26.236956,1200,2077.180736
-23.74037,1200,2085.809649
-32.511651,1200,2094.412613
-27.676606,1200,2103.202868
-14.29041,1200,2111.877251
-27.55688,1200,2120.507581
-10.399604,1200,2129.544176
-34.350254,1200,2138.15248
-19.846091,1200,2146.921203
77.519859,255,2148.780362
-29.660724,1200,2157.396697
-14.184958,1200,2166.651666
-29.956827,1200,2175.327143
-6.825758,1200,2184.046938
-28.586296,1200,2192.655656
-36.738266,1200,2201.84745
-23.559469,1200,2210.411122
-25.671492,1200,2218.99042
-22.843439,1200,2227.734123
-22.855274,1200,2236.650782
-30.402891,1200,2245.509343
-25.224808,1200,2254.182923
-36.026795,1200,2262.836445
-29.488699,1200,2271.462039
-31.16267,1200,2281.687411
-22.503378,1200,2290.393893
-24.388959,1200,2300.779674
-32.837227,1200,2309.43217
-32.978973,1200,2317.982404
-26.18873,1200,2326.556247
-61.92942,1200,2335.185026
7.666311,1200,2343.758024
-30.291393,1200,2352.490633
-30.066546,1200,2361.061445
-25.658036,1200,2369.65413
-37.109485,1200,2379.408628
-28.760945,1200,2388.027675
-16.365874,1200,2396.675335
-22.80562,1200,2405.328957
-18.858536,1200,2414.022505
-25.747153,1200,2422.651149
-31.108801,1200,2431.24513
-23.641224,1200,2439.885173
-34.870725,1200,2448.615769
-40.370951,1200,2458.710304
-26.988003,1200,2468.876664
-18.811656,1200,2477.711048
-20.608171,1200,2487.33879
-29.253651,1200,2496.087936
-24.767139,1200,2504.674051
-31.338974,1200,2513.194107
-9.196482,1200,2521.79654
-33.016804,1200,2530.456444
-6.318303,1200,2540.845799
-34.792237,1200,2549.461418
-31.300998,1200,2558.215277
-26.355959,1200,2566.869201
-19.796459,1200,2575.64304
-9.824521,1200,2584.252357
-27.83937,1200,2592.836193
-28.575759,1200,2601.408398
-23.487788,1200,2610.119093
-23.460379,1200,2618.80836
-22.437384,1200,2627.369188
-23.766091,1200,2635.906188
-35.472659,1200,2644.745503
-34.904495,1200,2653.429573
-27.730563,1200,2662.013949
-15.472071,1200,2670.652976
-45.750308,1200,2679.284676
-53.284256,1200,2687.914858
-27.030211,1200,2696.60649
-31.095258,1200,2705.177849
-30.259547,1200,2713.794123
-14.050961,1200,2722.360727
-32.358205,1200,2730.887727
-34.126156,1200,2739.369929
-41.127753,1200,2747.941483
-23.722253,1200,2756.603736
-23.353797,1200,2765.808288
-28.923138,1200,2774.4037
-28.835478,1200,2783.177755
-36.38045,1200,2791.827264
-28.496571,1200,2800.616073
-45.865468,1200,2809.185882
-20.703472,1200,2817.829699
-33.645666,1200,2827.112518
-27.158167,1200,2835.737737
-26.468039,1200,2844.396188
-24.581678,1200,2852.984311
-28.789971,1200,2861.521684
-20.826284,1200,2870.026515
-109.808124,1200,2878.535624
-29.948942,1200,2887.157676
-29.385536,1200,2895.808659
-20.874587,1200,2904.420593
-35.230159,1200,2913.110573
-35.394055,1200,2921.815143
-23.906643,1200,2930.628853
-12.109716,1200,2939.289627
-27.420299,1200,2948.053778
-30.372596,1200,2956.878617
-37.802951,1200,2965.60276
-10.287122,1200,2974.413797
-24.865674,1200,2983.140042
-86.935724,1200,2991.967188
-18.425491,1200,3000.661997
-21.722465,1200,3009.307959
-29.652701,1200,3018.089061
-18.019646,1200,3026.699496
-33.193224,1200,3035.52482
-23.337102,1200,3044.357731
-32.619464,1200,3053.185741
-26.546393,1200,3061.993859
-26.048116,1200,3070.7248
-28.542128,1200,3079.430787
-26.14061,1200,3088.060104
-32.769135,1200,3096.732
-27.077793,1200,3105.422919
-25.491689,1200,3114.115873
-27.692827,1200,3122.772281
-22.263962,1200,3131.407773
-28.090607,1200,3139.985673
-18.855057,1200,3148.589535
-26.811835,1200,3157.289961
-30.65607,1200,3165.887766
-28.966433,1200,3174.489293
-7.132924,1200,3185.063807
-29.578959,1200,3193.720876
-41.659923,1200,3202.325418
2.132561,1200,3211.000518
-25.679251,1200,3219.582939
-27.224211,1200,3228.188807
29.789489,208,3229.682579
-25.76016,1200,3238.292371
-20.606724,1200,3246.996856
-37.300708,1200,3255.558523
-29.51131,1200,3264.138718
-30.467037,1200,3272.795684
-39.584533,1200,3282.272773
-10.967099,1200,3291.125189
-19.802441,1200,3299.681219
-22.585299,1200,3308.25915
-22.018304,1200,3316.913803
-24.283976,1200,3325.520718
-15.750656,1200,3334.181684
-52.036454,1200,3342.817521
-17.306801,1200,3351.395038
-16.543887,1200,3360.061183
-29.781101,1200,3368.659366
-31.117773,1200,3377.299142
-30.001368,1200,3385.950593
-10.213023,1200,3394.605639
-25.163259,1200,3403.209865
-43.360798,1200,3411.847069
-24.049529,1200,3420.461583
-32.036128,1200,3429.125448
-26.338437,1200,3437.751568
-21.369658,1200,3446.549284
-27.961648,1200,3455.334443
-11.722432,1200,3464.002505
-31.183923,1200,3472.515223
-16.414688,1200,3481.146886
-25.399634,1200,3489.781106
-17.568056,1200,3500.334008
-27.631208,1200,3508.974303
-23.617776,1200,3517.561221
-37.462529,1200,3526.138729
-24.698044,1200,3534.685722
-0.388008,1200,3543.369217
-27.971855,1200,3552.301637
-11.492405,1200,3560.904714
-27.139075,1200,3569.637888
-36.762373,1200,3578.265086
-20.988555,1200,3586.998999
-34.406843,1200,3595.724898
-32.104465,1200,3604.361134
-32.912044,1200,3612.964694
-27.996883,1200,3621.567583
-8.93997,1200,3630.095451
